symbol,price,timestamp
ethereum,3381.28,2024-11-12 14:12:24.077413
bitcoin,88973.51,2024-11-12 14:12:24.399695
ethereum,3381.31,2024-11-12 14:12:24.399695
ethereum,3381.32,2024-11-12 14:12:25.200193
binance-coin,653.28,2024-11-12 14:12:25.200193
ethereum,3381.26,2024-11-12 14:12:25.584834
ethereum,3381.28,2024-11-12 14:12:25.998300
binance-coin,653.27,2024-11-12 14:12:26.797710
bitcoin,88973.59,2024-11-12 14:12:27.279392
ethereum,3381.25,2024-11-12 14:12:27.279392
bitcoin,88973.60,2024-11-12 14:12:27.593922
bitcoin,88973.87,2024-11-12 14:12:28.077182
binance-coin,653.28,2024-11-12 14:12:28.077182
solana,223.14,2024-11-12 14:12:28.077182
ethereum,3381.24,2024-11-12 14:12:28.397537
ethereum,3381.25,2024-11-12 14:12:28.799920
binance-coin,653.27,2024-11-12 14:12:29.188157
ethereum,3381.26,2024-11-12 14:12:30.805047
binance-coin,653.28,2024-11-12 14:12:31.207290
bitcoin,88973.17,2024-11-12 14:12:31.637837
ethereum,3381.25,2024-11-12 14:12:31.637837
tether,0.999990,2024-11-12 14:12:31.637837
binance-coin,653.27,2024-11-12 14:12:31.637837
usd-coin,0.998997,2024-11-12 14:12:31.637837
ethereum,3381.26,2024-11-12 14:12:32.077806
bitcoin,88973.14,2024-11-12 14:12:32.827633
ethereum,3381.24,2024-11-12 14:12:32.827633
ethereum,3381.33,2024-11-12 14:12:36.920495
ethereum,3381.34,2024-11-12 14:12:38.157916
binance-coin,653.28,2024-11-12 14:12:39.348499
bitcoin,88973.83,2024-11-12 14:12:40.239733
ethereum,3381.35,2024-11-12 14:12:40.239733
binance-coin,653.29,2024-11-12 14:12:40.239733
solana,223.15,2024-11-12 14:12:40.239733
usd-coin,0.999001,2024-11-12 14:12:40.239733
bitcoin,88973.78,2024-11-12 14:12:40.988079
ethereum,3381.36,2024-11-12 14:12:42.182099
bitcoin,88973.47,2024-11-12 14:12:42.993701
ethereum,3381.27,2024-11-12 14:12:42.993701
ethereum,3381.23,2024-11-12 14:12:43.776032
binance-coin,653.28,2024-11-12 14:12:44.971935
bitcoin,88971.44,2024-11-12 14:12:46.183865
ethereum,3381.22,2024-11-12 14:12:46.183865
binance-coin,653.29,2024-11-12 14:12:46.183865
solana,223.14,2024-11-12 14:12:46.183865
bitcoin,88971.37,2024-11-12 14:12:47.121134
ethereum,3381.25,2024-11-12 14:12:47.121134
binance-coin,653.28,2024-11-12 14:12:47.121134
bitcoin,88968.05,2024-11-12 14:12:47.400240
ethereum,3380.39,2024-11-12 14:12:47.400240
binance-coin,653.29,2024-11-12 14:12:47.400240
binance-coin,653.30,2024-11-12 14:12:48.236672
bitcoin,88968.94,2024-11-12 14:12:48.236672
binance-coin,653.27,2024-11-12 14:12:48.236672
bitcoin,88968.93,2024-11-12 14:12:49.019349
bitcoin,88969.03,2024-11-12 14:12:49.516418
ethereum,3380.40,2024-11-12 14:12:49.823500
bitcoin,88969.07,2024-11-12 14:12:50.260455
ethereum,3380.39,2024-11-12 14:12:50.260455
solana,223.13,2024-11-12 14:12:50.260455
usd-coin,0.999000,2024-11-12 14:12:50.260455
ethereum,3380.16,2024-11-12 14:12:50.952073
bitcoin,88969.05,2024-11-12 14:12:51.798850
ethereum,3380.13,2024-11-12 14:12:51.798850
bitcoin,88968.34,2024-11-12 14:12:51.903251
ethereum,3380.04,2024-11-12 14:12:51.903251
bitcoin,88968.13,2024-11-12 14:12:53.427452
ethereum,3380.06,2024-11-12 14:12:53.427452
solana,223.14,2024-11-12 14:12:53.427452
ethereum,3380.10,2024-11-12 14:12:53.928875
bitcoin,88968.15,2024-11-12 14:12:54.483229
ethereum,3380.09,2024-11-12 14:12:54.483229
binance-coin,653.26,2024-11-12 14:12:54.483229
ethereum,3380.10,2024-11-12 14:12:54.800168
ethereum,3380.07,2024-11-12 14:12:55.490424
solana,223.04,2024-11-12 14:12:55.490424
ethereum,3380.03,2024-11-12 14:12:55.968480
binance-coin,653.27,2024-11-12 14:12:55.968480
ethereum,3380.02,2024-11-12 14:12:56.877688
bitcoin,88968.16,2024-11-12 14:12:57.360123
ethereum,3380.03,2024-11-12 14:12:57.360123
bitcoin,88968.12,2024-11-12 14:12:58.527105
ethereum,3380.06,2024-11-12 14:12:58.957119
bitcoin,88973.16,2024-11-12 14:12:59.760889
ethereum,3380.07,2024-11-12 14:12:59.760889
bitcoin,88973.24,2024-11-12 14:13:00.239984
ethereum,3380.08,2024-11-12 14:13:00.239984
solana,223.05,2024-11-12 14:13:00.239984
usd-coin,0.998999,2024-11-12 14:13:00.239984
bitcoin,88972.93,2024-11-12 14:13:00.567125
ethereum,3380.72,2024-11-12 14:13:00.567125
bitcoin,88973.05,2024-11-12 14:13:00.977828
ethereum,3380.77,2024-11-12 14:13:00.977828
bitcoin,88967.52,2024-11-12 14:13:01.517481
ethereum,3380.76,2024-11-12 14:13:01.517481
tether,1.00,2024-11-12 14:13:01.517481
binance-coin,653.29,2024-11-12 14:13:01.517481
usd-coin,0.998993,2024-11-12 14:13:01.517481
bitcoin,88967.54,2024-11-12 14:13:02.216962
ethereum,3380.79,2024-11-12 14:13:02.216962
bitcoin,88967.53,2024-11-12 14:13:02.638064
bitcoin,88967.54,2024-11-12 14:13:03.120177
ethereum,3380.84,2024-11-12 14:13:03.120177
bitcoin,88967.55,2024-11-12 14:13:03.601797
ethereum,3380.83,2024-11-12 14:13:03.602855
bitcoin,88967.84,2024-11-12 14:13:03.918418
ethereum,3380.84,2024-11-12 14:13:03.918418
solana,223.04,2024-11-12 14:13:04.719458
bitcoin,88968.56,2024-11-12 14:13:05.199092
ethereum,3380.90,2024-11-12 14:13:05.199092
ethereum,3380.85,2024-11-12 14:13:07.279723
ethereum,3380.84,2024-11-12 14:13:07.966345
ethereum,3380.85,2024-11-12 14:13:08.889922
ethereum,3380.57,2024-11-12 14:13:09.679258
bitcoin,88968.51,2024-11-12 14:13:10.157563
ethereum,3380.51,2024-11-12 14:13:10.157563
usd-coin,0.998994,2024-11-12 14:13:10.157563
bitcoin,88974.54,2024-11-12 14:13:10.639181
ethereum,3380.74,2024-11-12 14:13:10.639181
binance-coin,653.34,2024-11-12 14:13:10.639181
solana,223.06,2024-11-12 14:13:10.639181
usd-coin,0.999023,2024-11-12 14:13:10.639181
bitcoin,88974.25,2024-11-12 14:13:10.958979
ethereum,3380.67,2024-11-12 14:13:13.089117
ethereum,3380.66,2024-11-12 14:13:13.495971
bitcoin,88974.26,2024-11-12 14:13:13.900295
ethereum,3380.65,2024-11-12 14:13:13.900295
bitcoin,88974.25,2024-11-12 14:13:15.128668
solana,223.05,2024-11-12 14:13:15.930460
usd-coin,0.999025,2024-11-12 14:13:16.399976
usd-coin,0.999026,2024-11-12 14:13:18.001412
ethereum,3380.62,2024-11-12 14:13:18.801655
bitcoin,88974.39,2024-11-12 14:13:19.282233
bitcoin,88974.61,2024-11-12 14:13:20.022378
ethereum,3380.65,2024-11-12 14:13:20.022378
usd-coin,0.999025,2024-11-12 14:13:20.022378
bitcoin,88974.78,2024-11-12 14:13:20.804115
bitcoin,88974.83,2024-11-12 14:13:22.023930
ethereum,3380.67,2024-11-12 14:13:22.023930
bitcoin,88974.25,2024-11-12 14:13:22.482412
ethereum,3380.66,2024-11-12 14:13:22.482412
bitcoin,88974.26,2024-11-12 14:13:22.959641
ethereum,3380.67,2024-11-12 14:13:22.959641
usd-coin,0.999024,2024-11-12 14:13:22.959641
bitcoin,88974.24,2024-11-12 14:13:24.123617
bitcoin,88974.23,2024-11-12 14:13:24.123617
ethereum,3380.70,2024-11-12 14:13:25.362433
bitcoin,88974.24,2024-11-12 14:13:26.162627
ethereum,3380.69,2024-11-12 14:13:26.922072
solana,223.06,2024-11-12 14:13:26.922072
bitcoin,88974.52,2024-11-12 14:13:28.239882
ethereum,3380.71,2024-11-12 14:13:28.239882
bitcoin,88974.63,2024-11-12 14:13:29.038444
bitcoin,88974.62,2024-11-12 14:13:30.322704
usd-coin,0.999025,2024-11-12 14:13:30.322704
bitcoin,88977.86,2024-11-12 14:13:30.640088
bitcoin,88983.74,2024-11-12 14:13:31.119320
bitcoin,88984.70,2024-11-12 14:13:31.428412
usd-coin,0.999140,2024-11-12 14:13:31.428412
ethereum,3380.98,2024-11-12 14:13:31.834914
ethereum,3380.99,2024-11-12 14:13:38.319238
ethereum,3381.02,2024-11-12 14:13:39.919982
bitcoin,88981.47,2024-11-12 14:13:40.366837
ethereum,3380.92,2024-11-12 14:13:40.366837
binance-coin,653.31,2024-11-12 14:13:40.366837
solana,223.05,2024-11-12 14:13:40.366837
usd-coin,0.999121,2024-11-12 14:13:40.366837
bitcoin,88981.53,2024-11-12 14:13:41.899326
ethereum,3380.89,2024-11-12 14:13:41.899326
ethereum,3380.90,2024-11-12 14:13:42.294536
bitcoin,88981.52,2024-11-12 14:13:43.122432
binance-coin,653.30,2024-11-12 14:13:43.122432
bitcoin,88989.69,2024-11-12 14:13:44.402090
ethereum,3381.14,2024-11-12 14:13:44.402090
binance-coin,653.29,2024-11-12 14:13:44.402090
binance-coin,653.28,2024-11-12 14:13:45.681650
ethereum,3381.15,2024-11-12 14:13:46.961130
ethereum,3381.16,2024-11-12 14:13:47.280512
bitcoin,88990.84,2024-11-12 14:13:49.078135
ethereum,3381.19,2024-11-12 14:13:49.078135
solana,223.06,2024-11-12 14:13:49.078135
bitcoin,88990.87,2024-11-12 14:13:49.304647
bitcoin,88990.58,2024-11-12 14:13:50.158927
ethereum,3381.20,2024-11-12 14:13:50.158927
bitcoin,88990.46,2024-11-12 14:13:50.919143
solana,223.05,2024-11-12 14:13:50.919143
bitcoin,88990.55,2024-11-12 14:13:51.739937
bitcoin,88990.56,2024-11-12 14:13:52.151102
solana,223.04,2024-11-12 14:13:52.151102
bitcoin,88990.55,2024-11-12 14:13:52.654549
solana,223.02,2024-11-12 14:13:52.654549
ethereum,3381.30,2024-11-12 14:13:53.785928
bitcoin,88990.78,2024-11-12 14:13:54.187183
bitcoin,88990.82,2024-11-12 14:13:55.081512
bitcoin,88990.87,2024-11-12 14:13:55.440518
usd-coin,0.999110,2024-11-12 14:13:55.932931
usd-coin,0.999109,2024-11-12 14:13:57.041199
ethereum,3381.31,2024-11-12 14:13:57.847846
bitcoin,88990.88,2024-11-12 14:13:59.055955
binance-coin,653.29,2024-11-12 14:13:59.055955
solana,223.03,2024-11-12 14:13:59.055955
usd-coin,0.999108,2024-11-12 14:13:59.055955
bitcoin,88990.86,2024-11-12 14:13:59.603693
bitcoin,88991.01,2024-11-12 14:14:00.438452
bitcoin,88990.90,2024-11-12 14:14:00.439490
ethereum,3381.30,2024-11-12 14:14:00.439490
bitcoin,88991.15,2024-11-12 14:14:01.361984
bitcoin,88992.16,2024-11-12 14:14:01.680786
ethereum,3381.31,2024-11-12 14:14:01.680786
tether,0.999904,2024-11-12 14:14:01.680786
usd-coin,0.998457,2024-11-12 14:14:01.680786
bitcoin,88993.42,2024-11-12 14:14:02.162455
ethereum,3381.29,2024-11-12 14:14:02.895969
binance-coin,653.28,2024-11-12 14:14:03.442402
ethereum,3381.28,2024-11-12 14:14:04.129681
binance-coin,653.29,2024-11-12 14:14:04.129681
ethereum,3381.35,2024-11-12 14:14:06.324215
usd-coin,0.998455,2024-11-12 14:14:06.324215
ethereum,3381.86,2024-11-12 14:14:07.924089
ethereum,3381.83,2024-11-12 14:14:08.242941
solana,223.02,2024-11-12 14:14:08.242941
tether,0.999898,2024-11-12 14:14:08.721061
ethereum,3381.81,2024-11-12 14:14:09.473759
usd-coin,0.998451,2024-11-12 14:14:09.473759
bitcoin,88993.44,2024-11-12 14:14:09.475292
bitcoin,88993.50,2024-11-12 14:14:09.898034
bitcoin,88981.21,2024-11-12 14:14:10.480565
ethereum,3381.35,2024-11-12 14:14:10.480565
binance-coin,653.21,2024-11-12 14:14:10.480565
solana,222.99,2024-11-12 14:14:10.480565
usd-coin,0.998417,2024-11-12 14:14:10.480565
usd-coin,0.998419,2024-11-12 14:14:10.826956
bitcoin,88981.45,2024-11-12 14:14:11.282119
ethereum,3381.33,2024-11-12 14:14:11.282119
ethereum,3381.31,2024-11-12 14:14:11.938592
tether,0.999899,2024-11-12 14:14:11.938592
solana,223.00,2024-11-12 14:14:11.938592
bitcoin,88981.42,2024-11-12 14:14:13.167783
ethereum,3381.32,2024-11-12 14:14:13.167783
solana,222.99,2024-11-12 14:14:13.167783
tether,0.999898,2024-11-12 14:14:13.966443
bitcoin,88981.47,2024-11-12 14:14:15.175887
bitcoin,88981.58,2024-11-12 14:14:15.572145
binance-coin,653.20,2024-11-12 14:14:16.403981
bitcoin,88981.94,2024-11-12 14:14:18.164593
ethereum,3381.33,2024-11-12 14:14:18.164593
bitcoin,88981.93,2024-11-12 14:14:18.484259
bitcoin,88981.95,2024-11-12 14:14:18.963850
ethereum,3381.35,2024-11-12 14:14:18.963850
bitcoin,88981.99,2024-11-12 14:14:19.280819
ethereum,3381.37,2024-11-12 14:14:19.777964
bitcoin,88981.75,2024-11-12 14:14:20.244405
ethereum,3381.33,2024-11-12 14:14:20.244405
ethereum,3381.34,2024-11-12 14:14:22.163833
bitcoin,88981.66,2024-11-12 14:14:22.641732
bitcoin,88982.11,2024-11-12 14:14:23.130153
usd-coin,0.998418,2024-11-12 14:14:23.130153
bitcoin,88982.30,2024-11-12 14:14:24.573016
ethereum,3381.42,2024-11-12 14:14:24.574073
bitcoin,88982.87,2024-11-12 14:14:25.044457
bitcoin,88982.88,2024-11-12 14:14:25.806637
ethereum,3381.41,2024-11-12 14:14:25.806637
bitcoin,88983.20,2024-11-12 14:14:26.273050
solana,222.98,2024-11-12 14:14:26.273050
ethereum,3381.40,2024-11-12 14:14:26.999718
solana,222.97,2024-11-12 14:14:26.999718
bitcoin,88983.22,2024-11-12 14:14:27.807159
ethereum,3381.37,2024-11-12 14:14:27.807159
bitcoin,88983.54,2024-11-12 14:14:28.245119
ethereum,3381.31,2024-11-12 14:14:28.991819
binance-coin,653.19,2024-11-12 14:14:28.991819
bitcoin,88983.83,2024-11-12 14:14:30.682850
binance-coin,653.20,2024-11-12 14:14:30.682850
bitcoin,88983.84,2024-11-12 14:14:31.022552
binance-coin,653.19,2024-11-12 14:14:31.022552
bitcoin,88984.68,2024-11-12 14:14:31.445092
tether,0.999654,2024-11-12 14:14:31.445092
usd-coin,0.998813,2024-11-12 14:14:31.445092
ethereum,3381.32,2024-11-12 14:14:31.923317
bitcoin,88984.76,2024-11-12 14:14:32.696092
bitcoin,88984.85,2024-11-12 14:14:32.696092
bitcoin,88984.84,2024-11-12 14:14:33.124517
ethereum,3381.35,2024-11-12 14:14:33.124517
bitcoin,88984.86,2024-11-12 14:14:33.868991
ethereum,3381.01,2024-11-12 14:14:34.802004
ethereum,3381.03,2024-11-12 14:14:35.122001
solana,222.96,2024-11-12 14:14:35.122001
bitcoin,88985.04,2024-11-12 14:14:35.544401
ethereum,3381.01,2024-11-12 14:14:35.544401
ethereum,3381.02,2024-11-12 14:14:35.921067
bitcoin,88985.39,2024-11-12 14:14:36.400858
bitcoin,88985.38,2024-11-12 14:14:36.720820
bitcoin,88985.97,2024-11-12 14:14:37.204377
bitcoin,88986.06,2024-11-12 14:14:38.762302
ethereum,3381.08,2024-11-12 14:14:38.762302
ethereum,3381.16,2024-11-12 14:14:38.812922
usd-coin,0.998811,2024-11-12 14:14:38.812922
ethereum,3381.22,2024-11-12 14:14:38.833620
usd-coin,0.998807,2024-11-12 14:14:38.833620
ethereum,3381.34,2024-11-12 14:14:38.862011
usd-coin,0.998805,2024-11-12 14:14:38.862011
ethereum,3381.22,2024-11-12 14:14:39.120570
usd-coin,0.998806,2024-11-12 14:14:39.120570
bitcoin,88988.73,2024-11-12 14:14:39.601952
ethereum,3381.24,2024-11-12 14:14:39.601952
binance-coin,653.18,2024-11-12 14:14:39.601952
bitcoin,88988.90,2024-11-12 14:14:40.083167
ethereum,3381.23,2024-11-12 14:14:40.083167
bitcoin,88977.43,2024-11-12 14:14:40.561512
ethereum,3380.81,2024-11-12 14:14:40.561512
binance-coin,653.05,2024-11-12 14:14:40.561512
solana,222.92,2024-11-12 14:14:40.561512
usd-coin,0.998736,2024-11-12 14:14:40.561512
solana,222.93,2024-11-12 14:14:41.201018
bitcoin,88991.56,2024-11-12 14:14:42.003251
ethereum,3381.29,2024-11-12 14:14:42.003251
binance-coin,653.03,2024-11-12 14:14:42.003251
bitcoin,88990.78,2024-11-12 14:14:43.327229
binance-coin,653.10,2024-11-12 14:14:43.327229
ethereum,3381.25,2024-11-12 14:14:43.327229
usd-coin,0.998737,2024-11-12 14:14:43.601830
usd-coin,0.998738,2024-11-12 14:14:44.041904
ethereum,3381.24,2024-11-12 14:14:44.416727
ethereum,3381.21,2024-11-12 14:14:45.230599
bitcoin,88990.68,2024-11-12 14:14:46.524196
ethereum,3381.19,2024-11-12 14:14:46.524196
solana,222.92,2024-11-12 14:14:46.524196
bitcoin,88993.10,2024-11-12 14:14:46.524196
ethereum,3381.25,2024-11-12 14:14:46.524196
binance-coin,653.09,2024-11-12 14:14:46.524196
ethereum,3381.20,2024-11-12 14:14:46.962948
solana,222.91,2024-11-12 14:14:46.962948
ethereum,3381.19,2024-11-12 14:14:47.685840
bitcoin,88993.13,2024-11-12 14:14:48.126860
ethereum,3381.16,2024-11-12 14:14:48.126860
bitcoin,88993.39,2024-11-12 14:14:48.963118
ethereum,3381.15,2024-11-12 14:14:48.963118
bitcoin,88993.03,2024-11-12 14:14:49.521756
solana,222.70,2024-11-12 14:14:49.742845
bitcoin,88992.52,2024-11-12 14:14:50.161634
ethereum,3381.23,2024-11-12 14:14:50.161634
ethereum,3381.25,2024-11-12 14:14:51.124953
ethereum,3381.26,2024-11-12 14:14:51.806698
bitcoin,88992.56,2024-11-12 14:14:53.041927
ethereum,3381.25,2024-11-12 14:14:54.805786
bitcoin,88993.00,2024-11-12 14:14:55.123812
ethereum,3381.37,2024-11-12 14:14:55.123812
bitcoin,88993.23,2024-11-12 14:14:56.294124
ethereum,3381.36,2024-11-12 14:14:56.723984
solana,222.69,2024-11-12 14:14:57.132460
bitcoin,88993.30,2024-11-12 14:14:58.370656
binance-coin,653.10,2024-11-12 14:14:58.370656
solana,222.70,2024-11-12 14:14:58.370656
ethereum,3381.38,2024-11-12 14:14:58.805714
solana,222.69,2024-11-12 14:14:58.805714
bitcoin,88994.15,2024-11-12 14:14:59.281958
bitcoin,88995.23,2024-11-12 14:15:00.040077
ethereum,3381.42,2024-11-12 14:15:00.040077
usd-coin,0.998739,2024-11-12 14:15:00.566151
ethereum,3381.50,2024-11-12 14:15:00.872848
usd-coin,0.998740,2024-11-12 14:15:00.872848
bitcoin,88997.70,2024-11-12 14:15:01.366024
ethereum,3381.51,2024-11-12 14:15:01.366024
tether,0.999822,2024-11-12 14:15:01.366024
binance-coin,653.11,2024-11-12 14:15:01.366024
usd-coin,0.998207,2024-11-12 14:15:01.366024
bitcoin,88997.92,2024-11-12 14:15:02.166815
binance-coin,653.10,2024-11-12 14:15:02.166815
usd-coin,0.998208,2024-11-12 14:15:02.166815
ethereum,3381.50,2024-11-12 14:15:03.005253
ethereum,3381.49,2024-11-12 14:15:03.864016
usd-coin,0.998209,2024-11-12 14:15:04.725265
ethereum,3381.48,2024-11-12 14:15:05.517280
ethereum,3381.47,2024-11-12 14:15:06.005595
solana,222.68,2024-11-12 14:15:06.842815
ethereum,3381.42,2024-11-12 14:15:07.286461
bitcoin,88996.92,2024-11-12 14:15:08.087322
ethereum,3381.34,2024-11-12 14:15:08.087322
solana,222.65,2024-11-12 14:15:08.887384
bitcoin,88996.97,2024-11-12 14:15:09.365816
ethereum,3381.30,2024-11-12 14:15:09.365816
bitcoin,88992.94,2024-11-12 14:15:12.086358
ethereum,3381.23,2024-11-12 14:15:12.086358
binance-coin,653.09,2024-11-12 14:15:12.086358
usd-coin,0.998210,2024-11-12 14:15:12.086358
bitcoin,89002.84,2024-11-12 14:15:12.154568
ethereum,3381.61,2024-11-12 14:15:12.154568
binance-coin,653.19,2024-11-12 14:15:12.154568
solana,222.68,2024-11-12 14:15:12.154568
usd-coin,0.998257,2024-11-12 14:15:12.154568
bitcoin,89002.86,2024-11-12 14:15:16.510330
bitcoin,89002.87,2024-11-12 14:15:17.044702
bitcoin,89005.01,2024-11-12 14:15:17.859442
ethereum,3381.49,2024-11-12 14:15:17.859442
bitcoin,89004.37,2024-11-12 14:15:18.144699
binance-coin,653.18,2024-11-12 14:15:18.144699
bitcoin,89004.32,2024-11-12 14:15:18.584223
bitcoin,89004.33,2024-11-12 14:15:19.401030
ethereum,3381.50,2024-11-12 14:15:19.818961
binance-coin,653.19,2024-11-12 14:15:19.818961
bitcoin,89004.68,2024-11-12 14:15:20.237934
ethereum,3381.53,2024-11-12 14:15:20.237934
bitcoin,89004.48,2024-11-12 14:15:20.723955
ethereum,3381.58,2024-11-12 14:15:20.723955
bitcoin,89004.60,2024-11-12 14:15:21.616506
solana,222.67,2024-11-12 14:15:21.616506
bitcoin,89004.68,2024-11-12 14:15:21.616506
bitcoin,89004.71,2024-11-12 14:15:22.006796
ethereum,3381.51,2024-11-12 14:15:22.006796
bitcoin,89004.72,2024-11-12 14:15:22.257616
ethereum,3381.44,2024-11-12 14:15:22.257616
ethereum,3381.42,2024-11-12 14:15:22.658157
bitcoin,89004.71,2024-11-12 14:15:23.123215
ethereum,3381.37,2024-11-12 14:15:23.123215
binance-coin,653.17,2024-11-12 14:15:23.123215
bitcoin,89004.81,2024-11-12 14:15:23.489137
bitcoin,89004.83,2024-11-12 14:15:23.895120
usd-coin,0.998258,2024-11-12 14:15:23.895120
bitcoin,89004.42,2024-11-12 14:15:24.703314
ethereum,3381.45,2024-11-12 14:15:24.703314
ethereum,3381.43,2024-11-12 14:15:24.777755
bitcoin,89004.46,2024-11-12 14:15:25.140179
bitcoin,89004.51,2024-11-12 14:15:25.550620
bitcoin,89004.45,2024-11-12 14:15:25.954718
ethereum,3381.46,2024-11-12 14:15:26.847513
solana,222.68,2024-11-12 14:15:26.847513
bitcoin,89004.71,2024-11-12 14:15:27.208189
binance-coin,653.18,2024-11-12 14:15:27.208189
bitcoin,89010.00,2024-11-12 14:15:27.613639
bitcoin,89010.06,2024-11-12 14:15:28.087208
ethereum,3381.45,2024-11-12 14:15:28.087208
solana,222.69,2024-11-12 14:15:28.087208
bitcoin,89010.10,2024-11-12 14:15:29.606613
ethereum,3381.39,2024-11-12 14:15:29.606613
solana,222.70,2024-11-12 14:15:29.606613
bitcoin,89010.11,2024-11-12 14:15:30.118990
binance-coin,653.17,2024-11-12 14:15:30.118990
solana,222.69,2024-11-12 14:15:30.918390
bitcoin,89001.95,2024-11-12 14:15:31.445268
ethereum,3381.34,2024-11-12 14:15:31.445268
tether,0.999798,2024-11-12 14:15:31.445268
binance-coin,653.18,2024-11-12 14:15:31.445268
usd-coin,0.998807,2024-11-12 14:15:31.445268
bitcoin,89002.12,2024-11-12 14:15:31.762913
ethereum,3381.32,2024-11-12 14:15:31.762913
ethereum,3381.33,2024-11-12 14:15:32.609336
ethereum,3381.32,2024-11-12 14:15:33.045697
ethereum,3381.31,2024-11-12 14:15:33.447506
bitcoin,89002.16,2024-11-12 14:15:34.159607
bitcoin,89002.49,2024-11-12 14:15:35.086630
ethereum,3381.30,2024-11-12 14:15:35.796173
ethereum,3381.34,2024-11-12 14:15:37.494621
solana,222.68,2024-11-12 14:15:37.494621
solana,222.70,2024-11-12 14:15:38.644861
bitcoin,89006.92,2024-11-12 14:15:39.123766
ethereum,3380.45,2024-11-12 14:15:39.123766
binance-coin,653.19,2024-11-12 14:15:39.123766
bitcoin,89009.67,2024-11-12 14:15:40.407825
ethereum,3380.56,2024-11-12 14:15:40.407825
binance-coin,653.22,2024-11-12 14:15:40.407825
usd-coin,0.998799,2024-11-12 14:15:40.407825
ethereum,3380.55,2024-11-12 14:15:41.206795
bitcoin,89010.44,2024-11-12 14:15:42.405286
ethereum,3380.42,2024-11-12 14:15:42.405286
bitcoin,89010.30,2024-11-12 14:15:42.967204
ethereum,3380.54,2024-11-12 14:15:42.967204
solana,222.69,2024-11-12 14:15:42.967204
bitcoin,89011.08,2024-11-12 14:15:43.607201
ethereum,3380.44,2024-11-12 14:15:43.607201
binance-coin,653.23,2024-11-12 14:15:43.607201
ethereum,3380.34,2024-11-12 14:15:44.405116
ethereum,3380.36,2024-11-12 14:15:45.653948
bitcoin,89011.20,2024-11-12 14:15:46.445436
ethereum,3380.35,2024-11-12 14:15:46.445436
solana,222.53,2024-11-12 14:15:47.287939
ethereum,3380.36,2024-11-12 14:15:48.565858
bitcoin,89011.21,2024-11-12 14:15:48.883370
solana,222.55,2024-11-12 14:15:48.883370
bitcoin,89011.24,2024-11-12 14:15:49.367892
ethereum,3380.43,2024-11-12 14:15:49.367892
bitcoin,89011.22,2024-11-12 14:15:50.165026
ethereum,3380.44,2024-11-12 14:15:50.165026
ethereum,3380.43,2024-11-12 14:15:50.644997
bitcoin,89011.29,2024-11-12 14:15:51.008605
ethereum,3380.44,2024-11-12 14:15:51.008605
bitcoin,89011.44,2024-11-12 14:15:51.324101
solana,222.56,2024-11-12 14:15:51.324101
ethereum,3380.45,2024-11-12 14:15:51.764052
ethereum,3380.44,2024-11-12 14:15:52.563656
ethereum,3380.43,2024-11-12 14:15:53.750802
ethereum,3380.51,2024-11-12 14:15:55.359376
ethereum,3380.52,2024-11-12 14:15:57.081532
solana,222.54,2024-11-12 14:15:57.081532
ethereum,3380.50,2024-11-12 14:15:57.767385
bitcoin,89011.54,2024-11-12 14:15:59.034505
bitcoin,89011.53,2024-11-12 14:15:59.856176
ethereum,3380.52,2024-11-12 14:15:59.856176
binance-coin,653.25,2024-11-12 14:15:59.856176
ethereum,3380.77,2024-11-12 14:16:00.280696
solana,222.55,2024-11-12 14:16:00.280696
ethereum,3380.79,2024-11-12 14:16:00.724570
bitcoin,89011.54,2024-11-12 14:16:01.109853
ethereum,3380.78,2024-11-12 14:16:01.109853
bitcoin,89011.84,2024-11-12 14:16:01.530378
ethereum,3380.75,2024-11-12 14:16:01.530378
tether,0.999674,2024-11-12 14:16:01.530378
binance-coin,653.24,2024-11-12 14:16:01.530378
usd-coin,0.998454,2024-11-12 14:16:01.530378
ethereum,3380.79,2024-11-12 14:16:02.007493
bitcoin,89011.17,2024-11-12 14:16:02.484579
ethereum,3380.67,2024-11-12 14:16:02.484579
bitcoin,89010.47,2024-11-12 14:16:02.805178
ethereum,3380.76,2024-11-12 14:16:02.805178
binance-coin,653.23,2024-11-12 14:16:02.805178
solana,222.54,2024-11-12 14:16:02.805178
ethereum,3380.69,2024-11-12 14:16:03.446965
binance-coin,653.24,2024-11-12 14:16:04.245647
ethereum,3380.75,2024-11-12 14:16:04.567445
bitcoin,89010.52,2024-11-12 14:16:05.047147
bitcoin,89025.28,2024-11-12 14:16:05.366246
ethereum,3380.72,2024-11-12 14:16:05.846692
bitcoin,89025.23,2024-11-12 14:16:06.165048
ethereum,3380.71,2024-11-12 14:16:09.083915
bitcoin,89025.76,2024-11-12 14:16:09.083915
solana,222.55,2024-11-12 14:16:09.083915
bitcoin,89025.32,2024-11-12 14:16:09.523896
ethereum,3380.76,2024-11-12 14:16:09.524954
binance-coin,653.25,2024-11-12 14:16:09.524954
bitcoin,89015.32,2024-11-12 14:16:10.327517
ethereum,3380.41,2024-11-12 14:16:10.327517
binance-coin,653.18,2024-11-12 14:16:10.327517
solana,222.53,2024-11-12 14:16:10.327517
usd-coin,0.998419,2024-11-12 14:16:10.327517
bitcoin,89015.76,2024-11-12 14:16:11.927353
binance-coin,653.17,2024-11-12 14:16:11.927353
ethereum,3380.40,2024-11-12 14:16:12.293631
